Hipodrom;Kosu_No;Saat;Mesafe;Pist;Cins;Sira;At_Ismi;Yas_Cinsiyet;Orijin;Kilo;Jokey;Sahip;Antrenor;Start_No;HP;Son_6_Yaris;KGS;S20;Ganyan;AGF;Tarih
Ankara;2;15:00;1900;Cim;;7;AZİMLİ;6y a  a;KAIZBERT (RU)-CAN NUR/ŞENTAY;56;A.ÇELİK;EMİN TURAN;K.KORKMAZ;7;97;1438-62;10;15;2,30;%24;05/05/2026
Ankara;2;15:00;1900;Cim;;8;ÇAĞLAYAN DENİZ;5y a  a;ALTINCI HİS-MANİTA/BERKSOY;56+0.80Fazla Kilo;H.ÇİZİK;TOLGA TOKOÇİN;K.ŞENTÜRK;10DSTercihli Start;84;762314;187;19;10,40;%4;05/05/2026
Ankara;2;15:00;1900;Cim;;9;DİNAMİT;6y d  a;SAADIN GÜCÜ-EYLÜLKAAN/SAM ABRASİV;54+2.00Fazla Kilo;ER.CANKILIÇ;SELİM YILDIZ;O.ALTUNTAŞ;8;92;804-870;10;12;12,70;%3;05/05/2026
Ankara;2;15:00;1900;Cim;;10;TRAKUS;6y k  a;TÜMÖZ BEY-KIRNIÇHABER/HABERBATUR;56+0.30Fazla Kilo;N.DEMİR;MEHMET AKDEMİR;M.Ş.KILINÇ;6;59;12468-0;123;15;60,00;%0;05/05/2026
Ankara;3;15:30;1400;Kum;Handikap;1;ÇAĞLAR TAY;6y d  a;ÖZDURAN-HAKİKAT/YAVUZCA;61;ER.CANKILIÇ;MUSTAFA POLAT;CE.POLAT;5;86;213113;15;19;7,30;%10;05/05/2026
Ankara;3;15:30;1400;Kum;Handikap;2;ERDİ BEY;6y k  a;TURBO-TOMRİS HATUN/ATEŞTOPU;60,5;İSM.YILDIRIM;MEHMET KILINÇ;M.Ş.KILINÇ;12;85;5-32377;19;15;48,00;%1;05/05/2026
Ankara;3;15:30;1400;Kum;Handikap;3;KAYALARIN ŞAHI;5y k  a;KAYAYÜREKLİ-HANIMCIM/KOŞANEFE;62,5;N.DEMİR;AHMET KAYA;HÜS.KAYA;11;85;658696;27;7;51,70;%1;05/05/2026
Ankara;3;15:30;1400;Kum;Handikap;4;KAYIP İNCİ;5y a k;ÖZDURAN-SİDALCAN/HÜRBATUR;60,5;M.A.AKGÖBEK;M.TURAN KILIÇ;Ş.OLĞAÇ;10;85;1-74414;10;19;34,05;%4;05/05/2026
Ankara;3;15:30;1400;Kum;Handikap;5;BÜYÜK YÜREKLİ;5y a  a;KAYAYÜREKLİ-NESİBE KIZ/İBOCAN;58,5;M.KIYAK;İBRAHİM ÇELİK;Y.TUNCAY;3;81;629524;9;16;26,85;%3;05/05/2026
Ankara;3;15:30;1400;Kum;Handikap;6;FIRTINA BEY;5y k  a;EMBİR HAN-HALENAY/AYABAKAN;60,5;A.KURŞUN;ŞEREF AĞRI;Ş.AYDEMİR;1;81;341246;12;17;11,00;%8;05/05/2026
Ankara;3;15:30;1400;Kum;Handikap;7;IRMAK SU;6y k k;SARRAF-NESİBE ABLA/SAĞANAK;60,5;M.AKYAVUZ;H.BASRİ TÜMÖZ;E.ACER;14DSTercihli Start;81;392427;12;17;34,75;%1;05/05/2026
Ankara;3;15:30;1400;Kum;Handikap;8;ORÇUNTAY;5y a  a;ORÇUN-BELMACIK/ÖZHABER;60,5;M.S.ÇELİK;AİT ÇELİK;M.DAŞ;2;81;275439;11;15;9,95;%6;05/05/2026
Ankara;3;15:30;1400;Kum;Handikap;9;KADER GÜCÜ;5y a  a;SAADIN GÜCÜ-KADERCAN/HABERBATUR;60;SAL.ÇELİK;SELİM YILDIZ;Y.TUNCAY;8;80;6874-97;11;12;45,40;%2;05/05/2026
Ankara;3;15:30;1400;Kum;Handikap;10;NECMİ BABA;5y k  a;KARAÜZÜM-BEGÜMABLA/EMİROĞLU;60;H.ÇİZİK;AZİZ KARAKEÇİLİ;Y.BAYSAL;15DSTercihli Start;80;395280;12;14;48,00;%1;05/05/2026
Ankara;3;15:30;1400;Kum;Handikap;11;ŞİRİNMİŞİRİN;9y a k;UÇANBEY-KINALIGELİN/PİR KARACA;57;SERH.ÇELİK;MEHMET CANLIKA;At SahibiABDULKADİR AKIL;4;80;1-45278;57;15;52,45;%1;05/05/2026
Ankara;3;15:30;1400;Kum;Handikap;12;MUCİT TAY;7y d  a;TÜMÖZ BEY-TOPRAK KOKUSU/TIKI TORK KU (US);58,5;U.TEMUR;YUSUF ZİYA KARAKUŞ;HAS.YILDIRIM;13DSTercihli Start;77;56-9450;12;14;53,70;%1;05/05/2026
Ankara;3;15:30;1400;Kum;Handikap;13;ERKURT;4y k  a;KURTÇABEY-NEVRAZİN/TÜMÖZ BEY;55,5;MÜS.ÇELİK;DAVUT YILDIRIM;CE.POLAT;6;74;328124;21;18;11,20;%8;05/05/2026
Ankara;3;15:30;1400;Kum;Handikap;14;AZER IN MY HEART;4y a  a;DİLİRAN-AZERİN/ŞÖVALYE;55+1.00Fazla Kilo;A.ÇELİK;ALEV ATAŞ;S.GÜRKAN;9;73;5-41512;28;19;1,25;%49;05/05/2026
Ankara;3;15:30;1400;Kum;Handikap;15;İSKİT ALP;5y a  a;SEMEND-KÜÇÜK SELİN/SIH TAHA;55+0.40Fazla Kilo;E.ÇİZİK;MUSA KİP;R.ATLI;7;70;665-883;19;14;17,15;%5;05/05/2026
Ankara;4;16:00;1300;Cim;Handikap;1;SADIKEFE;4y k  a;SON MARTI-AKNURKIZ/İBOCAN;59+0.10Fazla Kilo;ER.CANKILIÇ;HALİL ÜNAL;AR.KILIÇ;15DSTercihli Start;50;97-1068;22;17;15,50;%5;05/05/2026
Ankara;4;16:00;1300;Cim;Handikap;2;ÇELİK PARÇASI;4y k  a;FATİH AĞA-MANTARKIZI/SAĞANAK;58;M.KIYAK;İBRAHİM ÇELİK;Y.TUNCAY;1;48;039341;16;20;16,05;%6;05/05/2026
Ankara;4;16:00;1300;Cim;Handikap;3;DİLMAKIZ;4y k k;TEK YÜREK-İÇİMSU/HASTAY;56;SERH.ÇELİK;EMİN ÇELİK;M.DEMİROL;2;46;1453-06;29;15;8,75;%8;05/05/2026
Ankara;4;16:00;1300;Cim;Handikap;4;ÖMER EYÜP;4y k  a;TURBO-MEVSİM/ARASLI;58,5;H.ÇİZİK;YÜKSEL GÖKTÜRK;İS.TEKİNALP;12;45;41675-1;121;20;6,10;%14;05/05/2026
Ankara;4;16:00;1300;Cim;Handikap;5;RİBARO;4y k  a;SAKARBAŞI-FÜSUNGÜZELİ/BEYEFENDİ;57,5;İ.KATI;MÜSLÜM KATI;Y.TUNCAY;7;43;2660-08;9;14;5,80;%10;05/05/2026
Ankara;4;16:00;1300;Cim;Handikap;6;ULUBOYLU;4y a k;DİLİRAN-REYHAN HANIM/YAVUZCA;57,5;A.KURŞUN;HÜROL KARAHANOĞLU;Ş.AYDEMİR;13DSTercihli Start;43;60126;173;18;4,20;%19;05/05/2026
Ankara;4;16:00;1300;Cim;Handikap;7;SARITAHA;4y a  a;ALTAHA-SARIKIZ/SÜLO;57;M.A.SOLMAZ;SEMİH KATI;H.SUNKAR;14DSTercihli Start;42;50960-9;103;10;56,55;%1;05/05/2026
Ankara;4;16:00;1300;Cim;Handikap;8;ŞENBEYİM;4y k  a;ALTAHA-SONGÜLHANIM/ALBATUR;56,5+0.40Fazla Kilo;SAL.ÇELİK;HAKAN UÇKAN;MEH.ÇELİK;16DSTercihli Start;41;1-009;9;17;29,35;%3;05/05/2026
Ankara;4;16:00;1300;Cim;Handikap;9;KASIRGA BEY;4y k  a;UÇANBEY-KIZIMİREM/HİSARHAN;55,5;MÜS.ÇELİK;C.TAHİR BURHANLIOĞLU;S.KAN;10;39;46-6893;12;13;3,75;%16;05/05/2026
Ankara;4;16:00;1300;Cim;Handikap;10;ŞEKER ADAM;4y a  a;BESLENEY-MİLAS/ÖZGÜNHAN;54,5;E.ÇİZİK;FEDAİ KAHRAMAN;Y.ŞİMŞEK;11;37;06-8810;38;19;14,85;%7;05/05/2026
Ankara;4;16:00;1300;Cim;Handikap;11;BEYPARS;4y k  a;TAMERİNOĞLU-ULUBAŞ/UÇANBEY;54,5;M.BAYIR;MURAT AKTAŞ;M.ÖRTÜNÇ;6;37;16-5775;12;15;22,30;%4;05/05/2026
Ankara;4;16:00;1300;Cim;Handikap;12;YETİMABLA;4y k k;FATİH AĞA-SONGÜL ABLA/YALAZ;54+1.70Fazla Kilo;M.A.AKGÖBEK;ALİ GÜLLÜ;Y.C. KARATOPRAK;4;36;6-80000;9;10;24,85;%1;05/05/2026
Ankara;4;16:00;1300;Cim;Handikap;13;GÖNÜLGÜMBÜR;4y k k;GÜMBÜRGÜMBÜR-GÖNÜLVEREN/HALİD;54+2.00Fazla Kilo;F.R.BEBEK;FERAT ÖZKAN;RAM. KAYA;8;36;734817;49;19;34,55;%1;05/05/2026
Ankara;4;16:00;1300;Cim;Handikap;14;İLBARS;4y a  a;GELİBOLU-ALNAZ/ŞÖVALYE;54+1.30Fazla Kilo;N.DEMİR;ALİ ARAS;MEH.ÇELİK;5;36;934100;12;18;45,95;%1;05/05/2026
Ankara;4;16:00;1300;Cim;Handikap;15;KEŞHANLI;4y k  a;FATİH AĞA-CANATEŞ/BOZDAĞ;52+0.80Fazla Kilo;M.T.COŞKUN;M. NEDİM KARAKEÇİLİ;HAS.YILDIRIM;9;36;2217-90;103;17;28,30;%2;05/05/2026
Ankara;4;16:00;1300;Cim;Handikap;16;ÇETİNYEL;4y k  a;AYABAKAN-DEMİRKONTES/DEMİRKAZIK;54+2.00Fazla Kilo;F.ÇETİNBAŞ;ÜMİT AKALTUN;Y.TUNCAY;3;36;0-00485;16;10;8,95;%4;05/05/2026
Ankara;5;16:30;1200;Cim;Handikap;1;EL REY ESCORPİON;3y d  e;PAPA CLEM (USA)-KILL BILL/THREE VALLEYS (USA);58;SERH.ÇELİK;SEMİH KATI;H.SUNKAR;5;50;463353;7;17;16,45;%3;05/05/2026
Ankara;5;16:30;1200;Cim;Handikap;2;WINNING DRAGON;3y d  e;TIGER MOTH (IRE)-VELO BREEZE/VELOCIRAPTOR (GB);60,5;M.A.SOLMAZ;MURAT KARABULUT;U.KULAK;3;49;721133;24;18;11,00;%6;05/05/2026
Ankara;5;16:30;1200;Cim;Handikap;3;GANİİY;3y a  e;KLIMT (USA)-GIANT FIST/RED GIANT (USA);60;E.ÇİZİK;BURHAN DEMİRKOL;E.KARATAŞ;9DSTercihli Start;48;13-6146;26;18;4,00;%16;05/05/2026
Ankara;5;16:30;1200;Cim;Handikap;4;ASPENDİP;3y d  e;MENDIP (USA)-ASPURCE/BOSPORUS (IRE);57,5;N.DEMİR;SALİH PALAZ;S.GÜRKAN;2;43;214-454;63;17;19,30;%2;05/05/2026
Ankara;5;16:30;1200;Cim;Handikap;5;DOKUZ MART;3y d  e;BODEMEISTER (USA)-LIGHTHOUSE LUCK (USA)/PALACE MALICE (USA);57+0.30Fazla Kilo;H.ÇİZİK;SEMRA ERKUŞ;Y.BAYSAL;7;42;1367;12;17;17,00;%4;05/05/2026
Ankara;5;16:30;1200;Cim;Handikap;6;GIRALAMO;3y d  e;TOUCH THE WOLF-LERZAN/TORUK MACTO (IRE);57;MÜS.ÇELİK;YAVUZ YILMAZ;U.KULAK;8;42;155;17;18;2,80;%24;05/05/2026
Ankara;5;16:30;1200;Cim;Handikap;7;KALİ STRATA;3y a  e;ACTION WAY-THE QUEEN RIVER/LION HEART (USA);56,5;M.BAYIR;NEDİM KİSBU;U.KULAK;6;41;2-5914;17;19;11,40;%8;05/05/2026
Ankara;5;16:30;1200;Cim;Handikap;8;ŞEKER ASLAN;3y d  e;EPAULETTE (AUS)-KESME ŞEKER/MALİ;56+0.40Fazla Kilo;A.KURŞUN;UMUT HEPSAĞ;İB.B.OĞULLARI;4;40;52-321;26;20;1,95;%37;05/05/2026
Ankara;5;16:30;1200;Cim;Handikap;9;MANIFEST;3y d  e;TIZWAY (USA)-BLANCHARD/MALİ;50+2.00Fazla Kilo;M.KESKİN;ALİ RIZA KÖSEALİ;HÜS.TEKİNALP;1;14;70-60;12;16;38,35;%0;05/05/2026
Ankara;6;17:00;1400;Cim;KV;1;ALTINSİMA;6y d  a;KIRDEMİRKIR-QUEEN OF THE STORM/INDIGO RED (GB);61,5;N.DEMİR;RESUL ÜNLÜ;S.KAN;5;100;423141;10;20;6,70;%8;05/05/2026
Ankara;6;17:00;1400;Cim;KV;2;CAZATOR DE OSOS;4y d  a;LUXOR-ROCKET GIRL/LION HEART (USA);61;SAL.ÇELİK;GÜLİZAR YANIK;H.SUNKAR;3;89;242104;6;18;16,90;%1;05/05/2026
Ankara;6;17:00;1400;Cim;KV;3;INEVITABLE;5y d  a;NATIVE KHAN (FR)-DANSEUR DE FEU (IRE)/DANEHILL DANCER (IRE);60,5;A.ÇELİK;CEM KAAN PARSAK;KAD.BALTACI;2;95;66-4145;16;20;4,70;%21;05/05/2026
Ankara;6;17:00;1400;Cim;KV;4;MOUNTAIN;6y d  a;HALICARNASSUS (IRE)-MARACA/GREEN TUNE (USA);60,5;H.ÇİZİK;REMZİ DAĞ;E.ACER;8DSTercihli Start;97;6156-14;9;19;8,75;%8;05/05/2026
Ankara;6;17:00;1400;Cim;KV;5;ALBAYRAK;4y d  a;WIENER WALZER (GER)-LEAVE ME ALONE/HALLING (USA);60;M.AKYAVUZ;MEHMET ALBAYRAK;H.TURAN;1;89;38-0453;10;15;8,55;%2;05/05/2026
Ankara;6;17:00;1400;Cim;KV;6;NART ATEŞİ;4y d  a;MAKE BELIEVE (GB)-KAMILI (IRE)/INVINCIBLE SPIRIT (IRE);60;A.KURŞUN;ONUR DİLBAZ;İB.B.OĞULLARI;9DSTercihli Start;94;11538-4;30;16;4,55;%17;05/05/2026
Ankara;6;17:00;1400;Cim;KV;7;PATRICK STAR;4y d  a;MARCAVELLY (USA)-KİSOS/STAY THIRSTY (USA);60;S.KAYA;SELVA SAĞUN;M.ALAÇAM;4;103;37255-5;119;20;1,90;%33;05/05/2026
Ankara;6;17:00;1400;Cim;KV;8;MANGUSTA;5y k k;NATIVE KHAN (FR)-CHANTALLE RUA/MOUNTAIN CAT (USA);58,5;M.S.ÇELİK;MURAT CAVCAV;S.GÜRKAN;6;101;126546;170;20;10,50;%5;05/05/2026
Ankara;7;17:30;2200;Cim;Handikap;1;LUKA MAGIC;5y d  a;CROSS FIRE-MEMORY AND MAGIC (USA)/SAHM (USA);60;SERH.ÇELİK;ZELİHA KARAKEÇİLİ;M.DEMİROL;3;87;195143;15;18;2,90;%23;05/05/2026
Ankara;7;17:30;2200;Cim;Handikap;2;EL LORD;5y d  a;MARCAVELLY (USA)-NEFES/ROYAL ABJAR (USA);60,5;İSM.YILDIRIM;BEKİR AKYAVUZ;S.AKYAVUZ;1;86;757333;17;16;5,15;%16;05/05/2026
Ankara;7;17:30;2200;Cim;Handikap;3;MR NALÇAKAN;4y d  a;BLUEGRASS CAT (USA)-ALWAYS SARAH (USA)/CURLIN (USA);58,5;A.ÇELİK;EMRAH NALÇAKAN;H.TURAN;4;81;166537;10;15;1,95;%34;05/05/2026
Ankara;7;17:30;2200;Cim;Handikap;4;STEEL HAWK;6y d  a;LUXOR-SİBEL SU/SABIRLI;54+1.60Fazla Kilo;M.A.AKGÖBEK;REŞİT DEMİR;Y.C. KARATOPRAK;2;71;22-5495;9;16;5,90;%12;05/05/2026
Ankara;7;17:30;2200;Cim;Handikap;5;ATOMIC CAT;4y a  a;BLUEGRASS CAT (USA)-ISLAND QUEST (USA)/CAPE BLANCO (IRE);52,5+2.00Fazla Kilo;MÜS.ÇELİK;MEHMET EMEN;Y.UÇAR;6;69;267-956;16;13;8,15;%8;05/05/2026
Ankara;7;17:30;2200;Cim;Handikap;6;HAWORTH;4y d  a;GLOBAL CAMPAIGN (USA)-ABOVE THE MIEN (USA)/TEMPLE CITY* (USA);52;M.BAYIR;AHMET BARMAN;Z.YILMAZ;7DSTercihli Start;68;426226;10;18;10,15;%4;05/05/2026
Ankara;7;17:30;2200;Cim;Handikap;7;MARQUIS LAFAYETTE;4y k  a;NATIVE KHAN (FR)-FLAGSHIP/LION HEART (USA);50+2.00Fazla Kilo;M.A.SOLMAZ;ATALAY TURAN;K.KORKMAZ;5;59;551-798;5;17;18,60;%2;05/05/2026
Ankara;8;18:00;1200;Kum;;1;AKGÜL HANIM;3y d  d;SONALP-TOMRİSTAY/ÖZGÜNHAN;57;F.ÇETİNBAŞ;ZEYNEL ALTUNBAŞ;A.DİNÇ;1;;23;7;18;3,25;%21;05/05/2026
Ankara;8;18:00;1200;Kum;;2;GÜNEŞMİLA;3y a  d;BERKSOY-ALKİRAZ/ÖZGÜNHAN;54+1.70Fazla Kilo;M.A.AKGÖBEK;BEŞİR KAYA;RAM. KAYA;11;;52;7;18;4,35;%20;05/05/2026
Ankara;8;18:00;1200;Kum;;3;AKBURÇAK;3y d  d;BABA MEVLÜT-SÜMEYYE/ALTAHA;55+1.00Fazla Kilo;F.R.BEBEK;İBRAHİM KAYA;Y.TUNCAY;3;;;;20;14,90;%6;05/05/2026
Ankara;8;18:00;1200;Kum;;4;ATEŞ KUŞLARI;3y d  d;EGEBEYİ-UÇANKINALI/UÇANBEY;51+1.70Fazla Kilo;M.T.COŞKUN;TUBA KAYA;RAM. KAYA;8;;3;21;19;5,15;%12;05/05/2026
Ankara;8;18:00;1200;Kum;;6;ÇENGER;3y k  d;ARASLI-SARIYELE/ÖZGÜN;55+2.00Fazla Kilo;SAL.ÇELİK;NURCAN ŞİMŞEK;Y.UÇAR;10;;5;16;19;3,15;%15;05/05/2026
Ankara;8;18:00;1200;Kum;;7;ÇİRKİN VE GÜZEL;3y k  d;EGEBEYİ-ŞENTÜRK/BERKSOY;55+2.00Fazla Kilo;M.G.ARSLAN;SELAMİ AKKILIÇ;Y.TUNCAY;2;;65;7;18;29,20;%3;05/05/2026
Ankara;8;18:00;1200;Kum;;8;GÜLGÜLAY;3y a  d;YILMABAŞAR-CAVİDANHANIM/ALTAHA;57+2.00Fazla Kilo;O.AÇAR;MERT ÖKSÜZER;Y.TUNCAY;12;;39;7;18;38,55;%1;05/05/2026
Ankara;8;18:00;1200;Kum;;9;ANKARA GÜZELİ;3y a  d;GÜMBÜRGÜMBÜR-AKREBİN GÖZÜ/HİSARHAN;55;E.ÇİZİK;DORUK SÖKMEN;İ.ÇEÇAN;4;;0;11;19;5,90;%9;05/05/2026
Ankara;8;18:00;1200;Kum;;10;İKLİMECE;3y d  d;YILMABAŞAR-RAVZA/TIGRES LIGHT (US);55+1.50Fazla Kilo;İSM.YILDIRIM;RAMAZAN ÇELİK;A.DİNÇ;14;;26;7;18;13,50;%5;05/05/2026
Ankara;8;18:00;1200;Kum;;12;KIZILKULE;3y a  d;ENDEREFE-BAHTİSER/ÖZGÜN;53+1.60Fazla Kilo;F.YÜCEL;İREM NUR KAYA;RAM. KAYA;7;;44;7;18;19,95;%2;05/05/2026
Ankara;8;18:00;1200;Kum;;13;OKAYGÜN;3y a  d;SEMEND-CANSET/BİLGİN;51+2.00Fazla Kilo;M.BAL;TUBA KAYA;RAM. KAYA;18;;50;7;18;5,15;%1;05/05/2026
Ankara;8;18:00;1200;Kum;;14;SEVGİNUR;3y a  d;BAKİBEY-ÖZ KARDEŞ/RİKARDO;55+0.30Fazla Kilo;N.DEMİR;TUBA KAYA;RAM. KAYA;17;;44;7;18;5,15;%2;05/05/2026
Ankara;8;18:00;1200;Kum;;16;ŞEKER İNCİ;3y d  d;SONALP-MİLAS/ÖZGÜNHAN;55+0.30Fazla Kilo;M.KIYAK;ALİ KAYA;A.DİNÇ;6;;46;7;18;41,15;%2;05/05/2026
Ankara;8;18:00;1200;Kum;;18;ARKAZGÜLÜ;3y a  d;ÖZGÜNHAN-HUNATHATUN/ALTAHA;55+1.60Fazla Kilo;U.TEMUR;BEŞİR KAYA;RAM. KAYA;15;;;;20;4,35;%1;05/05/2026
